"id","sqw_player_id","sqw_team_id","start_x","start_y","end_x","end_y","pass_type","mins","secs","minsec","throw_in","assist","long_ball","through_ball","headed","created_at","updated_at","sqw_game_id"
3258549,3238,131,54.9,62.8,53.9,50.1,"completed",82,15,4935,f,f,f,f,f,"2016-07-16 14:05:49.06842","2016-07-16 14:05:49.06842",11601
3258573,3238,131,54.2,90.4,57.7,82.4,"completed",85,20,5120,f,f,f,f,f,"2016-07-16 14:05:49.207742","2016-07-16 14:05:49.207742",11601
3258582,3238,131,64.6,88.7,66.5,89.1,"failed",86,36,5196,f,f,f,f,f,"2016-07-16 14:05:49.255619","2016-07-16 14:05:49.255619",11601
3258588,3238,131,44.5,65.8,62.9,70.3,"completed",90,0,5751,f,f,f,f,f,"2016-07-16 14:05:49.286527","2016-07-16 14:05:49.286527",11601
3258608,3238,131,43,66.7,42.3,37.8,"completed",90,0,5498,f,f,f,f,f,"2016-07-16 14:05:49.396773","2016-07-16 14:05:49.396773",11601
3258612,3238,131,47.1,54.2,76.3,60.3,"completed",90,0,5479,f,f,f,f,f,"2016-07-16 14:05:49.413143","2016-07-16 14:05:49.413143",11601
3258618,3238,131,5.9,81.8,24.5,91.6,"completed",90,0,5449,f,f,f,f,f,"2016-07-16 14:05:49.437449","2016-07-16 14:05:49.437449",11601
3258632,3238,131,18.4,84,40.9,93.6,"failed",90,0,5457,f,f,t,f,f,"2016-07-16 14:05:49.495291","2016-07-16 14:05:49.495291",11601
3267409,3238,131,44.5,97.1,48,94.6,"completed",2,9,129,f,f,f,f,f,"2016-07-16 14:06:37.765616","2016-07-16 14:06:37.765616",11612
3267421,3238,131,39.5,81.8,55.7,86.1,"completed",0,50,50,f,f,f,f,f,"2016-07-16 14:06:37.822738","2016-07-16 14:06:37.822738",11612
3267434,3238,131,36.8,92.8,62.2,84,"failed",4,46,286,f,f,f,f,f,"2016-07-16 14:06:37.894306","2016-07-16 14:06:37.894306",11612
3267440,3238,131,35.3,80.7,62.2,92.8,"failed",1,59,119,f,f,f,f,f,"2016-07-16 14:06:37.918867","2016-07-16 14:06:37.918867",11612
3267454,3238,131,52.9,59.3,48.3,22.9,"completed",9,41,581,f,f,f,f,f,"2016-07-16 14:06:37.977133","2016-07-16 14:06:37.977133",11612
3267459,3238,131,55.9,63.4,62,56,"completed",9,19,559,f,f,f,f,f,"2016-07-16 14:06:37.997174","2016-07-16 14:06:37.997174",11612
3267465,3238,131,43.4,94.4,55.3,80.7,"completed",8,53,533,f,f,f,f,f,"2016-07-16 14:06:38.021609","2016-07-16 14:06:38.021609",11612
3267468,3238,131,52.3,83.1,68.2,96.6,"completed",8,20,500,f,f,f,f,f,"2016-07-16 14:06:38.033648","2016-07-16 14:06:38.033648",11612
3267469,3238,131,44.9,66.9,55,58.7,"completed",8,9,489,f,f,f,f,f,"2016-07-16 14:06:38.03759","2016-07-16 14:06:38.03759",11612
3267474,3238,131,25.8,48.2,33.5,39.6,"completed",6,13,373,f,f,f,f,t,"2016-07-16 14:06:38.057979","2016-07-16 14:06:38.057979",11612
3267496,3238,131,55.9,97.5,33.7,67.3,"completed",12,34,754,f,f,f,f,f,"2016-07-16 14:06:38.152609","2016-07-16 14:06:38.152609",11612
3267501,3238,131,37.1,60.9,54.7,96.7,"completed",11,51,711,f,f,f,f,f,"2016-07-16 14:06:38.173052","2016-07-16 14:06:38.173052",11612
3267505,3238,131,45.7,66.5,44.3,34.6,"completed",10,2,602,f,f,f,f,f,"2016-07-16 14:06:38.189327","2016-07-16 14:06:38.189327",11612
3267511,3238,131,55.8,96.3,63.2,91.4,"failed",12,47,767,f,f,f,f,f,"2016-07-16 14:06:38.213829","2016-07-16 14:06:38.213829",11612
3267517,3238,131,43.8,94.6,35.6,56.4,"completed",20,0,1200,f,f,f,f,f,"2016-07-16 14:06:38.238143","2016-07-16 14:06:38.238143",11612
3267537,3238,131,88.1,13.5,80,32.1,"completed",16,45,1005,f,f,f,f,f,"2016-07-16 14:06:38.319591","2016-07-16 14:06:38.319591",11612
3267545,3238,131,53.5,86.1,46.7,58.5,"completed",15,42,942,f,f,f,f,f,"2016-07-16 14:06:38.352266","2016-07-16 14:06:38.352266",11612
3267553,3238,131,15.4,97.1,25.7,79.7,"completed",15,13,913,f,f,f,f,f,"2016-07-16 14:06:38.384975","2016-07-16 14:06:38.384975",11612
3267573,3238,131,38.6,72.4,47.2,55.8,"completed",23,2,1382,f,f,f,f,f,"2016-07-16 14:06:38.467365","2016-07-16 14:06:38.467365",11612
3267579,3238,131,52.9,85.9,70,84.4,"completed",22,20,1340,f,f,f,f,f,"2016-07-16 14:06:38.491958","2016-07-16 14:06:38.491958",11612
3267597,3238,131,44.7,52.6,48.2,48.7,"completed",21,2,1262,f,f,f,f,f,"2016-07-16 14:06:38.568143","2016-07-16 14:06:38.568143",11612
3267606,3238,131,42.7,86.9,40.6,72.4,"completed",20,15,1215,f,f,f,f,f,"2016-07-16 14:06:38.604188","2016-07-16 14:06:38.604188",11612
3267626,3238,131,45,97.9,64,86.5,"failed",20,18,1218,f,f,f,f,f,"2016-07-16 14:06:38.684917","2016-07-16 14:06:38.684917",11612
3267645,3238,131,53.3,71.6,52.3,64,"completed",28,23,1703,f,f,f,f,f,"2016-07-16 14:06:38.762049","2016-07-16 14:06:38.762049",11612
3267664,3238,131,44.9,63.2,53.6,74.8,"completed",25,17,1517,f,f,f,f,t,"2016-07-16 14:06:38.83954","2016-07-16 14:06:38.83954",11612
3267676,3238,131,36.4,73.8,41.9,74.6,"failed",26,9,1569,f,f,f,f,t,"2016-07-16 14:06:38.888463","2016-07-16 14:06:38.888463",11612
3267685,3238,131,37.2,70.1,53.2,85.5,"completed",34,17,2057,f,f,f,f,f,"2016-07-16 14:06:38.92599","2016-07-16 14:06:38.92599",11612
3267690,3238,131,20.8,70.3,33,60.4,"completed",33,57,2037,f,f,f,f,t,"2016-07-16 14:06:38.95035","2016-07-16 14:06:38.95035",11612
3267716,3238,131,28.3,71.1,30,33.6,"completed",31,44,1904,f,f,f,f,f,"2016-07-16 14:06:39.09219","2016-07-16 14:06:39.09219",11612
3267729,3238,131,43.2,76.7,56.8,95.9,"completed",30,33,1833,f,f,f,f,f,"2016-07-16 14:06:39.201657","2016-07-16 14:06:39.201657",11612
3267739,3238,131,35.4,33.5,45.8,24.8,"failed",31,1,1861,f,f,t,f,f,"2016-07-16 14:06:39.278934","2016-07-16 14:06:39.278934",11612
3267754,3238,131,34.4,82,32.6,29.5,"completed",37,56,2276,f,f,t,f,f,"2016-07-16 14:06:39.374033","2016-07-16 14:06:39.374033",11612
3267776,3238,131,53.3,84.2,59.5,84.6,"completed",35,40,2140,f,f,f,f,f,"2016-07-16 14:06:39.470991","2016-07-16 14:06:39.470991",11612
3267781,3238,131,38.2,85.5,34.4,41.5,"completed",35,19,2119,f,f,f,f,f,"2016-07-16 14:06:39.492276","2016-07-16 14:06:39.492276",11612
3267783,3238,131,32.6,80.1,48.2,98.5,"completed",35,13,2113,f,f,f,f,f,"2016-07-16 14:06:39.500694","2016-07-16 14:06:39.500694",11612
3267785,3238,131,21.9,80.8,18.1,32.3,"completed",35,6,2106,f,f,t,f,f,"2016-07-16 14:06:39.509225","2016-07-16 14:06:39.509225",11612
3267809,3238,131,32.7,72.6,34.1,40.3,"completed",43,4,2584,f,f,f,f,f,"2016-07-16 14:06:39.611849","2016-07-16 14:06:39.611849",11612
3267813,3238,131,44.7,76,48.6,97.7,"completed",42,55,2575,f,f,f,f,f,"2016-07-16 14:06:39.627809","2016-07-16 14:06:39.627809",11612
3267836,3238,131,59.1,83,65.1,80.1,"completed",40,16,2416,f,f,f,f,f,"2016-07-16 14:06:39.722778","2016-07-16 14:06:39.722778",11612
3267842,3238,131,41.9,37.8,61.4,20.3,"failed",44,50,2690,f,f,f,f,f,"2016-07-16 14:06:39.747605","2016-07-16 14:06:39.747605",11612
3267861,3238,131,24.6,94.9,9.5,64.4,"completed",49,11,2951,f,f,f,f,f,"2016-07-16 14:06:39.82453","2016-07-16 14:06:39.82453",11612
3267863,3238,131,42.1,80.5,15.2,55.8,"completed",49,4,2944,f,f,t,f,f,"2016-07-16 14:06:39.832777","2016-07-16 14:06:39.832777",11612
3267887,3238,131,31.3,71.3,33,36.8,"completed",45,7,2707,f,f,f,f,f,"2016-07-16 14:06:39.934611","2016-07-16 14:06:39.934611",11612
3267911,3238,131,20,77.1,15.5,89.9,"completed",52,13,3133,f,f,f,f,f,"2016-07-16 14:06:40.03459","2016-07-16 14:06:40.03459",11612
3267917,3238,131,20.3,93.6,59.9,93.6,"failed",52,32,3152,f,f,t,f,f,"2016-07-16 14:06:40.06342","2016-07-16 14:06:40.06342",11612
3267943,3238,131,42.7,22.9,70,12.9,"completed",55,44,3344,f,f,f,f,f,"2016-07-16 14:06:40.172533","2016-07-16 14:06:40.172533",11612
3267955,3238,131,20.1,87.1,5.5,66.4,"completed",63,28,3808,f,f,f,f,f,"2016-07-16 14:06:40.223625","2016-07-16 14:06:40.223625",11612
3267983,3238,131,32.8,54.2,36.1,63.6,"failed",64,35,3875,f,f,f,f,t,"2016-07-16 14:06:40.354201","2016-07-16 14:06:40.354201",11612
3267999,3238,131,18.4,87.3,30.5,73.6,"completed",69,24,4164,f,f,f,f,f,"2016-07-16 14:06:40.441628","2016-07-16 14:06:40.441628",11612
3268023,3238,131,25.7,80.5,44.9,82.2,"completed",66,55,4015,f,f,f,f,f,"2016-07-16 14:06:40.545916","2016-07-16 14:06:40.545916",11612
3268029,3238,131,18,88.9,16.3,85.7,"failed",69,15,4155,f,f,f,f,t,"2016-07-16 14:06:40.570317","2016-07-16 14:06:40.570317",11612
3268031,3238,131,41.6,77.9,54.3,100,"failed",68,56,4136,f,f,f,f,f,"2016-07-16 14:06:40.57853","2016-07-16 14:06:40.57853",11612
3268040,3238,131,20.1,71.3,53.6,23.9,"failed",66,28,3988,f,f,t,f,f,"2016-07-16 14:06:40.615272","2016-07-16 14:06:40.615272",11612
3268051,3238,131,12.5,85.9,47.2,78.3,"completed",72,18,4338,f,f,t,f,f,"2016-07-16 14:06:40.659897","2016-07-16 14:06:40.659897",11612
3268083,3238,131,27.8,93,33.1,95.3,"completed",77,9,4629,f,f,f,f,t,"2016-07-16 14:06:40.80165","2016-07-16 14:06:40.80165",11612
3268144,3238,131,34.8,20.1,57.3,20.7,"failed",82,27,4947,f,f,t,f,f,"2016-07-16 14:06:41.063404","2016-07-16 14:06:41.063404",11612
3268169,3238,131,85.2,4.5,85.6,17,"completed",90,0,5437,f,f,f,f,f,"2016-07-16 14:06:41.169691","2016-07-16 14:06:41.169691",11612
3268208,3238,131,13.6,81.6,42.3,83.2,"failed",88,49,5329,f,f,t,f,f,"2016-07-16 14:06:41.33591","2016-07-16 14:06:41.33591",11612
3274892,3238,131,41.2,62.2,52,56,"completed",4,28,268,f,f,f,f,f,"2016-07-16 14:07:21.52981","2016-07-16 14:07:21.52981",11620
3274894,3238,131,44.1,67.7,46.1,50.9,"completed",4,0,240,f,f,f,f,f,"2016-07-16 14:07:21.538086","2016-07-16 14:07:21.538086",11620
3274897,3238,131,47.5,59.7,53.3,59.1,"completed",3,54,234,f,f,f,f,f,"2016-07-16 14:07:21.551565","2016-07-16 14:07:21.551565",11620
3274918,3238,131,24.9,59.9,50.6,36.2,"completed",1,10,70,f,f,t,f,f,"2016-07-16 14:07:21.648153","2016-07-16 14:07:21.648153",11620
3274933,3238,131,50.1,74.2,64.4,66.2,"completed",0,22,22,f,f,f,f,f,"2016-07-16 14:07:21.715488","2016-07-16 14:07:21.715488",11620
3274935,3238,131,27.9,65.2,30.1,40.3,"completed",0,11,11,f,f,f,f,f,"2016-07-16 14:07:21.724847","2016-07-16 14:07:21.724847",11620
3274978,3238,131,47.5,64.6,44.6,38.2,"completed",7,47,467,f,f,f,f,f,"2016-07-16 14:07:21.910607","2016-07-16 14:07:21.910607",11620
3274980,3238,131,57,64.2,60.5,69.3,"completed",7,45,465,f,f,f,f,f,"2016-07-16 14:07:21.91866","2016-07-16 14:07:21.91866",11620
3274990,3238,131,33,86.9,52.3,77.5,"completed",6,58,418,f,f,f,f,t,"2016-07-16 14:07:21.961581","2016-07-16 14:07:21.961581",11620
3275000,3238,131,28.7,30.3,30,55,"completed",5,20,320,f,f,f,f,f,"2016-07-16 14:07:22.002198","2016-07-16 14:07:22.002198",11620
3275031,3238,131,36.4,53.6,38.6,33.8,"completed",12,5,725,f,f,f,f,f,"2016-07-16 14:07:22.137249","2016-07-16 14:07:22.137249",11620
3275037,3238,131,46.5,74.2,53.1,77.9,"completed",11,37,697,f,f,f,f,f,"2016-07-16 14:07:22.162709","2016-07-16 14:07:22.162709",11620
3275042,3238,131,58.5,71.3,71.5,67.5,"completed",10,47,647,f,f,f,f,f,"2016-07-16 14:07:22.184648","2016-07-16 14:07:22.184648",11620
3275045,3238,131,11,79.5,17.8,51.3,"completed",10,32,632,f,f,f,f,f,"2016-07-16 14:07:22.198094","2016-07-16 14:07:22.198094",11620
3275061,3238,131,52.9,66,45,44.6,"completed",19,53,1193,f,f,f,f,f,"2016-07-16 14:07:22.271114","2016-07-16 14:07:22.271114",11620
3275068,3238,131,38.2,60.5,38.2,38,"completed",19,24,1164,f,f,f,f,f,"2016-07-16 14:07:22.30366","2016-07-16 14:07:22.30366",11620
3275077,3238,131,43.9,69.9,40.6,44,"completed",18,37,1117,f,f,f,f,f,"2016-07-16 14:07:22.341341","2016-07-16 14:07:22.341341",11620
3275080,3238,131,40.4,63.4,42.6,39.7,"completed",18,21,1101,f,f,f,f,f,"2016-07-16 14:07:22.353429","2016-07-16 14:07:22.353429",11620
3275084,3238,131,23.1,62.4,22.9,33.8,"completed",18,7,1087,f,f,f,f,f,"2016-07-16 14:07:22.36977","2016-07-16 14:07:22.36977",11620
3275099,3238,131,46.1,71.6,63.1,98.3,"completed",24,53,1493,f,f,f,f,f,"2016-07-16 14:07:22.430732","2016-07-16 14:07:22.430732",11620
3275114,3238,131,39,63.4,42.7,35,"completed",22,6,1326,f,f,f,f,f,"2016-07-16 14:07:22.504349","2016-07-16 14:07:22.504349",11620
3275116,3238,131,40.9,66.2,49.1,73.8,"completed",22,3,1323,f,f,f,f,f,"2016-07-16 14:07:22.512772","2016-07-16 14:07:22.512772",11620
3275147,3238,131,44.3,66,46.8,42.3,"completed",29,16,1756,f,f,f,f,f,"2016-07-16 14:07:22.647051","2016-07-16 14:07:22.647051",11620
3275157,3238,131,47.7,78.7,40.4,54.4,"completed",28,52,1732,f,f,f,f,f,"2016-07-16 14:07:22.688129","2016-07-16 14:07:22.688129",11620
3275158,3238,131,46,73.2,59.4,73.8,"completed",28,47,1727,f,f,f,f,f,"2016-07-16 14:07:22.692218","2016-07-16 14:07:22.692218",11620
3275179,3238,131,32.4,64,38.6,95.3,"completed",27,2,1622,f,f,f,f,f,"2016-07-16 14:07:22.778213","2016-07-16 14:07:22.778213",11620
3275196,3238,131,57.6,69.7,58,69.7,"failed",27,56,1676,f,f,f,f,t,"2016-07-16 14:07:22.847931","2016-07-16 14:07:22.847931",11620
3275206,3238,131,59.6,63,61,36,"completed",34,39,2079,f,f,f,f,f,"2016-07-16 14:07:22.896758","2016-07-16 14:07:22.896758",11620
3275214,3238,131,32.2,91.5,29.6,50.9,"completed",34,12,2052,f,f,f,f,f,"2016-07-16 14:07:22.931207","2016-07-16 14:07:22.931207",11620
3275246,3238,131,50.8,72.6,70.7,73,"failed",31,26,1886,f,f,f,f,f,"2016-07-16 14:07:23.078891","2016-07-16 14:07:23.078891",11620
3275261,3238,131,41,60.9,41.7,47.9,"completed",39,11,2351,f,f,f,f,f,"2016-07-16 14:07:23.140564","2016-07-16 14:07:23.140564",11620
3275277,3238,131,22.6,76.1,32.3,66.5,"completed",38,14,2294,f,f,f,f,f,"2016-07-16 14:07:23.216933","2016-07-16 14:07:23.216933",11620
3275308,3238,131,8.2,97.5,19.9,96.1,"failed",37,41,2261,f,f,t,f,f,"2016-07-16 14:07:23.354707","2016-07-16 14:07:23.354707",11620
3275335,3238,131,54.2,65.2,58.5,33.3,"completed",42,50,2570,f,f,f,f,f,"2016-07-16 14:07:23.468652","2016-07-16 14:07:23.468652",11620
3275345,3238,131,37.4,93.8,76.6,79.1,"completed",42,19,2539,f,f,t,f,f,"2016-07-16 14:07:23.511637","2016-07-16 14:07:23.511637",11620
3275358,3238,131,14.4,93.4,31.8,82.6,"completed",41,11,2471,f,f,t,f,f,"2016-07-16 14:07:23.566292","2016-07-16 14:07:23.566292",11620
3275384,3238,131,40.5,63.8,40,33.8,"completed",45,0,2815,f,f,f,f,f,"2016-07-16 14:07:23.673388","2016-07-16 14:07:23.673388",11620
3275389,3238,131,43.2,61.1,46.5,41.7,"completed",45,0,2800,f,f,f,f,f,"2016-07-16 14:07:23.695574","2016-07-16 14:07:23.695574",11620
3275391,3238,131,42.4,62,45.1,41.7,"completed",45,0,2794,f,f,f,f,f,"2016-07-16 14:07:23.704003","2016-07-16 14:07:23.704003",11620
3275413,3238,131,51.7,57.1,57.7,66,"completed",49,18,2958,f,f,f,f,f,"2016-07-16 14:07:23.805507","2016-07-16 14:07:23.805507",11620
3275418,3238,131,41.6,63.6,39.5,39.1,"completed",48,52,2932,f,f,f,f,f,"2016-07-16 14:07:23.82573","2016-07-16 14:07:23.82573",11620
3275424,3238,131,47.5,80.8,19.2,51.5,"completed",48,30,2910,f,f,t,f,f,"2016-07-16 14:07:23.850975","2016-07-16 14:07:23.850975",11620
3275431,3238,131,43.2,47,49.4,30.3,"completed",47,45,2865,f,f,f,f,f,"2016-07-16 14:07:23.879788","2016-07-16 14:07:23.879788",11620
3275479,3238,131,36.3,73.2,56.6,66.9,"completed",52,54,3174,f,f,f,f,t,"2016-07-16 14:07:24.090367","2016-07-16 14:07:24.090367",11620
3275493,3238,131,44.9,68.5,52.7,70.3,"completed",51,56,3116,f,f,f,f,f,"2016-07-16 14:07:24.156632","2016-07-16 14:07:24.156632",11620
3275501,3238,131,45.1,69.1,54.4,97.9,"completed",51,38,3098,f,f,f,f,f,"2016-07-16 14:07:24.217099","2016-07-16 14:07:24.217099",11620
3275566,3238,131,42.7,76.3,54.6,77.7,"failed",55,49,3349,f,f,f,f,f,"2016-07-16 14:07:24.544505","2016-07-16 14:07:24.544505",11620
3275571,3238,131,37.6,67.1,35.7,34.6,"completed",64,49,3889,f,f,f,f,f,"2016-07-16 14:07:24.575352","2016-07-16 14:07:24.575352",11620
3275573,3238,131,37.5,68.7,45.8,76.5,"completed",64,45,3885,f,f,f,f,f,"2016-07-16 14:07:24.584734","2016-07-16 14:07:24.584734",11620
3275584,3238,131,43.9,60.7,52.7,79.9,"completed",63,12,3792,f,f,f,f,f,"2016-07-16 14:07:24.630532","2016-07-16 14:07:24.630532",11620
3275598,3238,131,45.7,61.5,45.1,36.8,"completed",62,15,3735,f,f,f,f,f,"2016-07-16 14:07:24.694196","2016-07-16 14:07:24.694196",11620
3275608,3238,131,43.4,77.7,40.1,42.1,"completed",61,52,3712,f,f,f,f,f,"2016-07-16 14:07:24.737813","2016-07-16 14:07:24.737813",11620
3275617,3238,131,33.3,68.9,43.6,69.1,"completed",61,27,3687,f,f,f,f,f,"2016-07-16 14:07:24.777274","2016-07-16 14:07:24.777274",11620
3275624,3238,131,46.5,70.9,65.2,74.8,"completed",69,56,4196,f,f,f,f,f,"2016-07-16 14:07:24.807065","2016-07-16 14:07:24.807065",11620
3275628,3238,131,30.5,64,29.8,38.5,"completed",69,40,4180,f,f,f,f,f,"2016-07-16 14:07:24.82391","2016-07-16 14:07:24.82391",11620
3275637,3238,131,20.5,57.3,31.9,91.2,"completed",68,42,4122,f,f,f,f,f,"2016-07-16 14:07:24.862739","2016-07-16 14:07:24.862739",11620
3275645,3238,131,41.5,35.2,79.7,36.2,"completed",66,28,3988,f,f,t,f,f,"2016-07-16 14:07:24.896077","2016-07-16 14:07:24.896077",11620
3275653,3238,131,38.5,64.6,44.1,68.1,"completed",65,44,3944,f,f,f,f,f,"2016-07-16 14:07:24.930351","2016-07-16 14:07:24.930351",11620
3275656,3238,131,21.8,64,25.7,39.5,"completed",65,37,3937,f,f,f,f,f,"2016-07-16 14:07:24.945759","2016-07-16 14:07:24.945759",11620
3275718,3238,131,30,52.4,36.1,52.4,"completed",78,1,4681,f,f,f,f,f,"2016-07-16 14:07:25.217783","2016-07-16 14:07:25.217783",11620
3275727,3238,131,39.1,76.7,37.2,36.4,"completed",77,29,4649,f,f,f,f,f,"2016-07-16 14:07:25.255558","2016-07-16 14:07:25.255558",11620
3275732,3238,131,28.9,67.5,27.9,42.5,"completed",77,12,4632,f,f,f,f,f,"2016-07-16 14:07:25.276595","2016-07-16 14:07:25.276595",11620
3275743,3238,131,38.9,66.9,41.7,65.2,"completed",75,51,4551,f,f,f,f,f,"2016-07-16 14:07:25.323666","2016-07-16 14:07:25.323666",11620
3275771,3238,131,44.7,62.2,45.3,33.5,"completed",83,58,5038,f,f,f,f,f,"2016-07-16 14:07:25.446475","2016-07-16 14:07:25.446475",11620
3275781,3238,131,48.3,54.4,58.3,33,"completed",83,32,5012,f,f,f,f,f,"2016-07-16 14:07:25.489174","2016-07-16 14:07:25.489174",11620
3275782,3238,131,39,41.9,57.9,37,"completed",82,45,4965,f,f,f,f,f,"2016-07-16 14:07:25.493485","2016-07-16 14:07:25.493485",11620
3275789,3238,131,35,75.6,33.1,36.4,"completed",82,22,4942,f,f,f,f,f,"2016-07-16 14:07:25.522736","2016-07-16 14:07:25.522736",11620
3275817,3238,131,42.6,71.1,42.4,33.6,"completed",88,57,5337,f,f,f,f,f,"2016-07-16 14:07:25.644183","2016-07-16 14:07:25.644183",11620
3275821,3238,131,43,64.2,49.9,91.8,"completed",88,47,5327,f,f,f,f,f,"2016-07-16 14:07:25.661218","2016-07-16 14:07:25.661218",11620
3275831,3238,131,23.2,65.1,32,64.5,"completed",88,15,5295,f,f,f,f,f,"2016-07-16 14:07:25.706215","2016-07-16 14:07:25.706215",11620
3275840,3238,131,40.4,65.6,45.8,89.3,"completed",87,27,5247,f,f,f,f,f,"2016-07-16 14:07:25.743929","2016-07-16 14:07:25.743929",11620
3275844,3238,131,38.2,62.2,38.9,34.6,"completed",87,18,5238,f,f,f,f,f,"2016-07-16 14:07:25.760159","2016-07-16 14:07:25.760159",11620
3275870,3238,131,42.6,71.8,51.2,71.8,"completed",90,0,5486,f,f,f,f,f,"2016-07-16 14:07:25.883839","2016-07-16 14:07:25.883839",11620
3275875,3238,131,26.4,62.2,26.2,35.8,"completed",90,0,5471,f,f,f,f,f,"2016-07-16 14:07:25.903794","2016-07-16 14:07:25.903794",11620
3275877,3238,131,20.8,65.8,35.9,65.8,"completed",90,0,5468,f,f,f,f,f,"2016-07-16 14:07:25.912203","2016-07-16 14:07:25.912203",11620
3285332,3238,131,42.5,79.6,63.4,65.2,"completed",1,28,88,f,f,f,f,f,"2016-07-16 14:08:23.749823","2016-07-16 14:08:23.749823",11632
3285371,3238,131,37.4,90.6,50.8,86.6,"completed",9,18,558,f,f,f,f,f,"2016-07-16 14:08:23.934625","2016-07-16 14:08:23.934625",11632
3285372,3238,131,34,82.7,43.2,78.1,"completed",9,15,555,f,f,f,f,f,"2016-07-16 14:08:23.938666","2016-07-16 14:08:23.938666",11632
3285384,3238,131,28.5,78.7,17.2,60.5,"completed",6,16,376,f,f,f,f,f,"2016-07-16 14:08:23.993684","2016-07-16 14:08:23.993684",11632
3285387,3238,131,19.8,59.6,29.8,62.6,"completed",6,4,364,f,f,f,f,f,"2016-07-16 14:08:24.005542","2016-07-16 14:08:24.005542",11632
3285404,3238,131,41.7,63,42.4,35.7,"completed",14,58,898,f,f,f,f,f,"2016-07-16 14:08:24.081023","2016-07-16 14:08:24.081023",11632
3285457,3238,131,21.9,71.8,32.3,90.3,"completed",17,57,1077,f,f,f,f,f,"2016-07-16 14:08:24.310241","2016-07-16 14:08:24.310241",11632
3285469,3238,131,53.5,79,59.5,75,"completed",15,30,930,f,f,f,f,f,"2016-07-16 14:08:24.36125","2016-07-16 14:08:24.36125",11632
3285485,3238,131,46.3,52.8,53.4,87.7,"completed",23,53,1433,f,f,f,f,f,"2016-07-16 14:08:24.432661","2016-07-16 14:08:24.432661",11632
3285508,3238,131,47.2,84.8,53.8,82.4,"completed",22,12,1332,f,f,f,f,f,"2016-07-16 14:08:24.530842","2016-07-16 14:08:24.530842",11632
3285510,3238,131,48.3,76.4,57.6,86.9,"completed",22,7,1327,f,f,f,f,f,"2016-07-16 14:08:24.539024","2016-07-16 14:08:24.539024",11632
3285542,3238,131,44.9,67.8,43.1,43.3,"completed",28,24,1704,f,f,f,f,f,"2016-07-16 14:08:24.669244","2016-07-16 14:08:24.669244",11632
3285566,3238,131,29.1,76.1,38,90.1,"completed",34,46,2086,f,f,f,f,f,"2016-07-16 14:08:24.776366","2016-07-16 14:08:24.776366",11632
3285568,3238,131,20.8,63.1,24.3,37.3,"completed",34,34,2074,f,f,f,f,f,"2016-07-16 14:08:24.784885","2016-07-16 14:08:24.784885",11632
3285580,3238,131,34.3,65.4,54.9,96,"completed",30,31,1831,f,f,f,f,f,"2016-07-16 14:08:24.834422","2016-07-16 14:08:24.834422",11632
3285592,3238,131,20.3,59.3,6,52.8,"completed",39,2,2342,f,f,f,f,f,"2016-07-16 14:08:24.885862","2016-07-16 14:08:24.885862",11632
3285594,3238,131,40.5,64,44.2,87.1,"completed",38,15,2295,f,f,f,f,f,"2016-07-16 14:08:24.893744","2016-07-16 14:08:24.893744",11632
3285602,3238,131,28.7,69.6,46.8,81.2,"completed",37,38,2258,f,f,f,f,f,"2016-07-16 14:08:24.935616","2016-07-16 14:08:24.935616",11632
3285607,3238,131,65.3,88.6,73.9,90.8,"completed",36,53,2213,f,f,f,f,t,"2016-07-16 14:08:24.961911","2016-07-16 14:08:24.961911",11632
3285623,3238,131,46.8,75,52.1,84.7,"completed",35,46,2146,f,f,f,f,f,"2016-07-16 14:08:25.027742","2016-07-16 14:08:25.027742",11632
3285628,3238,131,47.7,88.7,57.4,85.6,"completed",35,29,2129,f,f,f,f,f,"2016-07-16 14:08:25.048283","2016-07-16 14:08:25.048283",11632
3285641,3238,131,47.9,74.2,52.6,0,"failed",35,50,2150,f,f,t,f,f,"2016-07-16 14:08:25.101376","2016-07-16 14:08:25.101376",11632
3285691,3238,131,24.8,79.7,41.6,76.6,"completed",49,57,2997,f,f,f,f,f,"2016-07-16 14:08:25.313107","2016-07-16 14:08:25.313107",11632
3285696,3238,131,43.1,64,53.2,87.5,"completed",49,24,2964,f,f,f,f,f,"2016-07-16 14:08:25.333125","2016-07-16 14:08:25.333125",11632
3285731,3238,131,32.7,57.2,42,64.8,"completed",54,41,3281,f,f,f,f,f,"2016-07-16 14:08:25.47937","2016-07-16 14:08:25.47937",11632
3285744,3238,131,54.9,94.1,58.7,70.5,"completed",53,14,3194,f,f,f,f,f,"2016-07-16 14:08:25.534395","2016-07-16 14:08:25.534395",11632
3285763,3238,131,22.8,68.6,4.3,55.7,"completed",51,20,3080,f,f,f,f,f,"2016-07-16 14:08:25.628181","2016-07-16 14:08:25.628181",11632
3285794,3238,131,43.8,65.1,64.7,65.4,"completed",59,21,3561,f,f,f,f,f,"2016-07-16 14:08:25.76061","2016-07-16 14:08:25.76061",11632
3285802,3238,131,51.3,54.3,53.7,50.7,"completed",58,31,3511,f,f,f,f,f,"2016-07-16 14:08:25.79527","2016-07-16 14:08:25.79527",11632
3285825,3238,131,20.2,76.7,19.8,45.4,"completed",56,15,3375,f,f,f,f,f,"2016-07-16 14:08:25.893938","2016-07-16 14:08:25.893938",11632
